model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla,ticker,output_dir
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.023822583258152,0.0010451020099352,-0.0763783076157172,-0.1059820279479026,0.8991228070175438,0.8359426259994507,0.0150066199712455,0.0244152046783625,0.0234466374269005,0.0009685672514619,0.310672514619883,12.666666666666666,0.0903544640617284,0.0058370044052863,0.1160058737151248,,True,True,True,0.0001078316320975,-0.0001454607894023,-0.0001768140743176,-1.7819926142692566e-05,0.0012859801451365,-0.0011601423223813,-0.0016991471250851,-0.0012001047531763,-0.2690058479532162,-0.0833333333333332,-0.0862573099415203,0.1008771929824562,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,spot_delta,50.0,True,False,cvar,3,-0.0238466455290714,0.0012708500173488,-0.0753341373056173,-0.1035340552528699,0.8698830409356725,0.9694893956184388,0.0363732607414325,0.0009502923976608,0.0009502923976608,0.0,0.0277777777777777,184.66666666666663,0.0891006277704121,1.8355359765051395e-05,0.000734214390602,,True,True,True,8.376936117807793e-05,-0.0001695230603218,-0.000200876345237,-4.188219706217563e-05,0.0037339528401692,0.0012878303726514,0.0007488255699475,0.0012478679418563,-0.2397660818713449,-0.0540935672514619,-0.057017543859649,0.1301169590643275,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.0238507576286792,0.00100471949157,-0.0769917791088422,-0.1043307681878407,0.8976608187134504,0.9106374979019164,0.0171732290958364,0.0012244152046783,0.0008589181286549,0.0003654970760233,0.0131578947368421,30.0,0.0896159893098573,0.0002569750367107,0.0022026431718061,,True,True,True,7.965726157029354e-05,-0.0001736351599295,-0.0002049884448448,-4.599429666996002e-05,0.0029372399051984,0.0004911174376805,-4.788736502328583e-05,0.0004511550068855,-0.2675438596491228,-0.0818713450292398,-0.0847953216374269,0.1023391812865496,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,3,-0.0238767055173714,0.0013394647561116,-0.0766616147011518,-0.1040778582294782,0.8940058479532164,1.0,0.0240995210284988,0.0304824561403508,0.0287463450292397,0.0017361111111111,0.3077485380116959,67.33333333333333,0.0893178216425808,0.0002753303964757,0.0036710719530102,,True,True,True,5.3709372878074646e-05,-0.0001995830486218,-0.0002309363335371,-7.194218536217892e-05,0.003190149863561,0.0007440273960431,0.0002050225933392,0.0007040649652481,-0.2638888888888888,-0.0782163742690058,-0.0811403508771929,0.1059941520467836,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
unhedged,baseline,,,,,,3,-0.0239304148902495,0.0011589337350663,-0.0785621404647827,-0.1072680080930392,0.6301169590643275,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0002532924214998,-0.0002846457064151,-0.0001256515582402,0.0,-0.0024461224675178,-0.0029851272702217,-0.0024860848983128,0.0,0.185672514619883,0.1827485380116958,0.3698830409356725,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.0239454402277867,0.0012368537465651,-0.0766930704315503,-0.1056753993034362,0.908625730994152,0.885942280292511,0.0157157255647083,0.0024122807017543,0.0015533625730994,0.0008589181286549,0.0423976608187134,75.33333333333333,0.0899895781338476,0.0005139500734214,0.0066079295154185,,True,True,True,-1.5025337537132031e-05,-0.000268317759037,-0.0002996710439523,-0.0001406768957773,0.0015926087896029,-0.0008535136779149,-0.0013925184806187,-0.0008934761087099,-0.2785087719298246,-0.0928362573099416,-0.0957602339181287,0.0913742690058478,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.0239898581057786,0.0012680044759005,-0.0771644835670789,-0.1057969207564989,0.9195906432748538,1.0,0.0193805107846856,0.0322551169590643,0.0321637426900584,9.137426900584796e-05,0.3362573099415205,72.66666666666667,0.0899643835356792,0.0002202643171806,0.0036710719530102,,True,True,True,-5.94432155291251e-05,-0.000312735637029,-0.0003440889219443,-0.0001850947737693,0.0014710873365402,-0.0009750351309776,-0.0015140399336814,-0.0010149975617726,-0.2894736842105263,-0.1038011695906433,-0.1067251461988304,0.0804093567251461,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.0240767778207858,0.0005439617964394,-0.0765678131332,-0.1046469261248906,0.8801169590643275,0.95189102490743,0.034793966760238,0.0655153508771929,1.827485380116959e-05,0.0654970760233918,0.2076023391812865,111.33333333333331,0.0891492469361251,0.0011563876651982,0.0044052863436123,,True,True,True,-0.0001463629305362,-0.0003996553520361,-0.0004310086369514,-0.0002720144887765,0.0026210819681485,0.0001749595006307,-0.0003640453020731,0.0001349970698356,-0.25,-0.064327485380117,-0.0672514619883041,0.1198830409356724,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.0241121302048365,0.0011651736282606,-0.0769954919815063,-0.1041783119241396,0.9181286549707602,0.735768328110377,0.0229269694536924,0.1001461988304093,0.1001461988304093,0.0,0.3362573099415205,372.6666666666667,0.09001621418943,0.0,0.0,,True,True,True,-0.0001817153145869,-0.0004350077360868,-0.0004663610210021,-0.0003073668728272,0.0030896961688995,0.0006435737013816,0.0001045688986778,0.0006036112705866,-0.2880116959064327,-0.1023391812865497,-0.1052631578947368,0.0818713450292397,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.0242824188123146,0.0011182260841376,-0.0773719319452842,-0.1046219045917193,0.8874269005847953,0.7501867214838663,0.023860842299958,0.1665752923976608,0.1665752923976608,0.0,0.6666666666666666,125.33333333333331,0.0904883933288869,0.0038913362701908,0.1204111600587371,,True,True,True,-0.0003520039220651,-0.0006052963435649,-0.0006366496284802,-0.0004776554803053,0.0026461035013198,0.000199981033802,-0.0003390237689018,0.0001600186030069,-0.2573099415204678,-0.0716374269005848,-0.0745614035087719,0.1125730994152046,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,3,-0.0243766804536183,0.0020024167603781,-0.0766085181385278,-0.1060258522629737,0.9005847953216374,0.9748130242029824,0.029240100334088,0.069188596491228,0.0,0.069188596491228,0.3092105263157895,23.666666666666668,0.0896795471460406,0.0029735682819383,0.0146842878120411,,True,True,True,-0.0004462655633687,-0.0006995579848686,-0.0007309112697839,-0.000571917121609,0.0012421558300654,-0.0012039666374524,-0.0017429714401562,-0.0012439290682474,-0.2704678362573098,-0.0847953216374268,-0.0877192982456139,0.0994152046783626,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.0244469450165828,0.002219178483844,-0.0752894468605518,-0.1020800893505414,0.8976608187134504,1.0,0.0411642454564571,0.1361476608187134,0.1069627192982456,0.0291849415204678,0.6673976608187134,58.0,0.0905262005940167,0.0111233480176211,0.2334801762114537,,True,True,True,-0.0005165301263332,-0.0007698225478331,-0.0008011758327484,-0.0006421816845734,0.0051879187424977,0.0027417962749799,0.002202791472276,0.0027018338441848,-0.2675438596491228,-0.0818713450292398,-0.0847953216374269,0.1023391812865496,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.0244675446301698,0.0014318151057495,-0.0775543662408987,-0.1055037702123324,0.9364035087719298,0.7174701889355978,0.0231636585667729,0.0005299707602339,0.0005299707602339,0.0,0.0073099415204678,242.33333333333337,0.0898398282742722,0.000734214390602,0.0022026431718061,,True,True,True,-0.0005371297399202,-0.0007904221614201,-0.0008217754463354,-0.0006627812981605,0.0017642378807067,-0.000681884586811,-0.0012208893895149,-0.0007218470176061,-0.3062865497076023,-0.1206140350877192,-0.1235380116959063,0.0635964912280702,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,vanilla,10.0,False,False,cvar,3,-0.0246097619334856,0.0016830631541069,-0.075779636700948,-0.1033736541867256,0.970029239766082,0.9998142520586648,0.0338079128414392,0.040734649122807,0.040734649122807,0.0,0.3464912280701754,288.3333333333333,0.0902310727944149,0.0023678414096916,0.0939794419970631,,True,True,True,-0.000679347043236,-0.0009326394647359,-0.0009639927496512,-0.0008049986014763,0.0038943539063135,0.0014482314387957,0.0009092266360918,0.0014082690080006,-0.3399122807017544,-0.1542397660818714,-0.1571637426900585,0.029970760233918,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.0251394820710023,0.0008997859372855,-0.0756131739666064,-0.1055985291798909,0.9320175438596492,1.0,0.0530737986167271,0.0713815789473684,0.0713815789473684,0.0,0.7573099415204677,381.3333333333333,0.090196688012302,0.0011563876651982,0.026431718061674,,True,True,True,-0.0012090671807527,-0.0014623596022526,-0.0014937128871679,-0.001334718738993,0.0016694789131482,-0.0007766435543695,-0.0013156483570734,-0.0008166059851646,-0.3019005847953215,-0.1162280701754385,-0.1191520467836256,0.0679824561403509,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.027727385982871,0.0008591608030599,-0.0850624510397513,-0.1072895055015881,0.883177570093458,1.0,0.0362176224589347,0.0061915887850467,0.0044003115264797,0.0017912772585669,0.0817757009345794,376.3333333333333,0.10394884667986,0.0019757433489827,0.0172143974960876,,True,True,True,0.0007360534121592,0.0005740150809288,0.0005643082161744,0.0003620243320862,0.0061913977066675,0.0019516324003537,0.0024246002237002,0.0020417720079421,-0.2227414330218069,-0.0420560747663552,-0.0459501557632399,0.1059190031152648,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.0278825753678878,0.0002485322430642,-0.0860018270711104,-0.106429286301136,0.8621495327102804,0.9935431281725564,0.0342896257837613,0.011857476635514,0.0115264797507788,0.0003309968847352,0.0825545171339563,180.33333333333337,0.103735963975346,0.0016431924882629,0.0195618153364632,,True,True,True,0.0005808640271425,0.000418825695912,0.0004091188311576,0.0002068349470694,0.0070516169071197,0.0028118516008059,0.0032848194241523,0.0029019912083943,-0.2017133956386293,-0.0210280373831776,-0.0249221183800623,0.1269470404984424,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.0279328922430674,0.0003126146504533,-0.0869331038246552,-0.1095165312290191,0.8777258566978193,0.9250674843788148,0.0359347555786371,0.0013045171339563,0.0013045171339563,0.0,0.0249221183800623,90.33333333333331,0.104223198580799,1.9561815336463226e-05,0.0007824726134585,,True,True,True,0.0005305471519629,0.0003685088207324,0.000358801955978,0.0001565180718898,0.0039643719792366,-0.0002753933270772,0.0001975744962692,-0.0001852537194887,-0.2172897196261682,-0.0366043613707165,-0.0404984423676012,0.1113707165109034,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,spot_delta,50.0,True,False,cvar,3,-0.0279388856142759,0.0001798543082435,-0.0859305441379547,-0.1084834014376004,0.8785046728971962,0.96343594789505,0.0359212898959716,0.080977414330218,0.0806658878504672,0.0003115264797507,0.3341121495327103,41.333333333333336,0.1055626517031429,0.006338028169014,0.1118935837245696,,True,True,True,0.0005245537807544,0.0003625154495239,0.0003528085847695,0.0001505247006813,0.0049975017706553,0.0007577364643414,0.0012307042876879,0.0008478760719299,-0.2180685358255452,-0.0373831775700934,-0.0412772585669781,0.1105919003115265,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,3,-0.0279638239492972,0.0005116895639952,-0.0851193887492021,-0.1077817529439926,0.8605919003115264,1.0,0.0369079535206159,0.0064641744548286,0.0063862928348909,7.788161993769471e-05,0.057632398753894,265.0,0.1042015747614904,0.0007042253521126,0.0046948356807511,,True,True,True,0.000499615445733,0.0003375771145025,0.0003278702497482,0.00012558636566,0.0056991502642631,0.0014593849579493,0.0019323527812957,0.0015495245655377,-0.2001557632398753,-0.0194704049844236,-0.0233644859813083,0.1285046728971963,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
vanilla,vanilla,,,,,cvar,3,-0.0280894103149573,0.0003049795467357,-0.0877813064803679,-0.1093312775095303,0.9890965732087228,0.7651671667893728,0.0190172937388221,0.026382398753894,0.026382398753894,0.0,0.3333333333333333,294.0,0.1052194556692565,1.9561815336463226e-05,0.0007824726134585,,True,True,True,0.000374029080073,0.0002119907488425,0.0002022838840881,0.0,0.0041496256987253,-9.013960758844086e-05,0.000382828215758,0.0,-0.3286604361370717,-0.14797507788162,-0.1518691588785047,0.0,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,vanilla,10.0,False,False,cvar,3,-0.0281314353148142,0.0001891283461127,-0.0884407163908084,-0.1095216497778892,0.9774143302180685,0.7833781441052755,0.01842510762314,0.0006230529595015,0.0006230529595015,0.0,0.0147975077881619,268.6666666666667,0.1056717010740123,0.0012519561815336,0.0297339593114241,,True,True,True,0.000332004080216,0.0001699657489856,0.0001602588842312,-4.202499985694885e-05,0.0039592534303665,-0.0002805118759473,0.0001924559473991,-0.0001903722683588,-0.3169781931464174,-0.1362928348909656,-0.1401869158878503,0.0116822429906543,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.0281332433223724,0.0004633734954919,-0.087094002092878,-0.1097551311055819,0.957165109034268,0.8819712003072103,0.0263288083175818,0.0172313084112149,0.0172313084112149,0.0,0.293613707165109,109.66666666666669,0.1057027227648844,0.0,0.0,,True,True,True,0.0003301960726579,0.0001681577414274,0.000158450876673,-4.3833007415134545e-05,0.0037257721026738,-0.0005139932036399,-4.1025380293532865e-05,-0.0004238535960515,-0.2967289719626169,-0.1160436137071652,-0.1199376947040499,0.0319314641744548,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.0281353077540795,0.0002980054503497,-0.0883045646051565,-0.1099460373322169,0.9306853582554516,0.9083534081776936,0.0232073714335759,0.082398753894081,0.0822819314641744,0.0001168224299065,0.3419003115264797,124.33333333333331,0.1058806223973212,0.0004107981220657,0.0070422535211267,,True,True,True,0.0003281316409508,0.0001660933097203,0.0001563864449659,-4.589743912220001e-05,0.0035348658760388,-0.0007048994302749,-0.0002319316069285,-0.0006147598226865,-0.2702492211838005,-0.0895638629283488,-0.0934579439252335,0.0584112149532711,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,3,-0.0281642799576123,0.0005869199032452,-0.0877566011001666,-0.1068461363514264,0.8714953271028038,0.9142101804415383,0.0424664722134669,0.1007788161993769,0.1000584112149532,0.0007204049844236,0.4213395638629283,29.666666666666668,0.1037435608176173,0.0011150234741784,0.043035993740219,,True,True,True,0.0002991594374179,0.0001371211061875,0.0001274142414331,-7.486964265505242e-05,0.0066347668568293,0.0023950015505155,0.0028679693738619,0.0024851411581039,-0.2110591900311527,-0.0303738317757009,-0.0342679127725856,0.117601246105919,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.0281860536585251,0.0001768702217927,-0.0895174502084652,-0.1096924866239229,0.912772585669782,0.8329565723737081,0.0262920595705509,0.0,0.0,0.0,0.0,117.0,0.1046060617205997,0.0,0.0,,True,True,True,0.0002773857365051,0.0001153474052747,0.0001056405405203,-9.66433435678482e-05,0.0037884165843327,-0.000451348721981,2.161910136540268e-05,-0.0003612091143926,-0.2523364485981308,-0.0716510903426791,-0.0755451713395638,0.0763239875389408,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.0282274615019559,0.0001876363607928,-0.0877631566176811,-0.1097129260500272,0.9618380062305296,0.7572578390439352,0.0211691285173098,0.0327881619937694,0.0327881619937694,0.0,0.3325545171339564,147.66666666666666,0.1056603036543678,0.0001173708920187,0.0023474178403755,,True,True,True,0.0002359778930743,7.393956184387207e-05,6.423269708951199e-05,-0.0001380511869986,0.0037679771582285,-0.0004717881480852,1.179675261184232e-06,-0.0003816485404968,-0.3014018691588785,-0.1207165109034268,-0.1246105919003115,0.0272585669781931,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.0282835798958937,0.0002656676141708,-0.0888508301228284,-0.1106979151566823,0.9595015576323987,0.7927443087100983,0.01420960513254,0.0098325545171339,0.0098325545171339,0.0,0.3239875389408099,148.33333333333334,0.1057719518843067,0.0038145539906103,0.1009389671361502,,True,True,True,0.0001798594991366,1.782116790612423e-05,8.114303151764146e-06,-0.0001941695809364,0.0027829880515734,-0.0014567772547403,-0.0009838094313939,-0.0013666376471519,-0.2990654205607477,-0.1183800623052959,-0.1222741433021806,0.029595015576324,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
spot_delta_band,baseline,,,,,,3,-0.0282916941990454,0.0004162685495479,-0.0874347830812136,-0.1097141057252883,0.8372274143302181,0.597874661286672,0.0169031353046496,0.0,0.0,0.0,0.0,,,,,0.0333333333333333,True,True,True,0.0001717451959848,9.706864754360084e-06,0.0,-0.0002022838840881,0.0037667974829673,-0.0004729678233464,0.0,-0.000382828215758,-0.176791277258567,0.0038940809968847,0.0,0.1518691588785047,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
spot_delta,baseline,,,,,,3,-0.0283014010637998,0.0003991878429536,-0.0873260592420895,-0.1092411379019419,0.8411214953271028,0.6312080025672913,0.0247926302254199,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0001620383312304,0.0,-9.706864754360084e-06,-0.0002119907488425,0.0042397653063138,0.0,0.0004729678233464,9.013960758844086e-05,-0.1806853582554517,0.0,-0.0038940809968847,0.14797507788162,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.0283294655382633,0.0001469445808186,-0.087973969678084,-0.110469065606594,0.968847352024922,0.8292884826660156,0.0187023170292377,0.0004088785046728,0.0004088785046728,0.0,0.0023364485981308,161.0,0.1058310640218386,0.0007237871674491,0.0023474178403755,,True,True,True,0.000133973856767,-2.806447446346283e-05,-3.7771339217822913e-05,-0.000240055223306,0.0030118376016616,-0.0012279277046521,-0.0007549598813056,-0.0011377880970637,-0.3084112149532709,-0.1277258566978192,-0.1316199376947039,0.0202492211838007,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.0283378772437572,0.0004791886132987,-0.0891266165922085,-0.1104464630285898,0.9820872274143304,0.7127515772978464,0.0182414532949527,0.0,0.0,0.0,0.0,299.6666666666667,0.105704866266206,0.0001760563380281,0.0054773082942097,,True,True,True,0.000125562151273,-3.647617995738983e-05,-4.618304471174991e-05,-0.0002484669287999,0.0030344401796658,-0.0012053251266479,-0.0007323573033014,-0.0011151855190595,-0.3216510903426792,-0.1409657320872275,-0.1448598130841122,0.0070093457943924,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.0284510708103577,0.0007353197499146,-0.0874780318389336,-0.1081893295049667,0.897196261682243,0.9416343967119852,0.0279619731009006,0.0173676012461059,0.0165887850467289,0.0007788161993769,0.1347352024922118,33.0,0.1040707639284309,0.0002934272300469,0.0031298904538341,,True,True,True,1.2368584672607652e-05,-0.0001496697465578,-0.0001593766113122,-0.0003616604954004,0.005291573703289,0.0010518083969752,0.0015247762203216,0.0011419480045636,-0.2367601246105919,-0.0560747663551401,-0.0599688473520249,0.0919003115264798,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
unhedged,baseline,,,,,,3,-0.0284634393950303,0.0002582270598795,-0.0913065632184346,-0.1134809032082557,0.660436137071651,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0001620383312304,-0.0001717451959848,-0.000374029080073,0.0,-0.0042397653063138,-0.0037667974829673,-0.0041496256987253,0.0,0.1806853582554517,0.176791277258567,0.3286604361370717,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.0302574758728345,0.0015685942291374,-0.0939289330194393,-0.1165749058127403,0.8660436137071651,1.0,0.0441303278009096,0.1672507788161994,0.0657320872274143,0.101518691588785,0.9485981308411215,74.0,0.1055373048368281,0.0019366197183098,0.0375586854460093,,True,True,True,-0.0017940364778041,-0.0019560748090346,-0.001965781673789,-0.0021680655578772,-0.0030940026044845,-0.0073337679107983,-0.0068608000874519,-0.0072436283032099,-0.205607476635514,-0.0249221183800623,-0.028816199376947,0.1230529595015577,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLK_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.0182235669344663,0.0009083230478624,-0.0566057497635483,-0.0831306849916776,0.9006259780907668,0.9959464271863302,0.0267680417746305,0.0058685446009389,0.0058685446009389,0.0,0.1291079812206572,24.333333333333332,0.0758350412033896,9.827044025157232e-05,0.0031446540880503,,True,True,True,0.0002216082066297,0.0002251428862412,0.0002165138721466,0.0001935965071121,0.0048122505346934,0.0020328611135482,0.0020757615566253,0.0034815495212872,-0.3294209702660406,-0.1040688575899843,-0.107981220657277,0.0993740219092331,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.0182275492697954,0.000575589197946,-0.0574468622605005,-0.0826581393678983,0.8974960876369327,1.0,0.0306922364979982,0.0032276995305164,0.0032276995305164,0.0,0.0805946791862284,49.0,0.075761668172741,0.0001572327044025,0.0015723270440251,,True,True,True,0.0002176258713006,0.0002211605509122,0.0002125315368175,0.0001896141717831,0.0052847961584727,0.0025054067373275,0.0025483071804046,0.0039540951450665,-0.3262910798122065,-0.1009389671361501,-0.1048513302034428,0.1025039123630673,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
