model,model_family,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla,ticker,output_dir,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,3,-0.0143274602790673,0.0020088451901717,-0.0453101269279917,-0.0665193721652031,0.908625730994152,0.8632601499557495,0.0374299565640588,0.009375,0.0093201754385964,5.482456140350877e-05,0.0921052631578947,347.0,0.0513544761605845,0.000734214390602,0.0095447870778267,,True,True,True,-0.0009837805603941,-0.0012370720505714,-0.0012684253354867,-0.00107142329216,-0.0002579937378565,-0.003942256172498,-0.004593818138043,-0.00226383532087,-0.3077485380116959,-0.1089181286549708,-0.10453216374269,0.0160818713450291,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,True,False,cvar
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,3,-0.0147606888785958,0.0003667485209927,-0.0464247196912765,-0.0590933784842491,0.8909657320872274,0.7609031597773234,0.0297708722452322,0.000739875389408,0.0002920560747663,0.0004478193146417,0.0023364485981308,132.33333333333334,0.0590283641974107,0.000254303599374,0.001564945226917,,True,True,True,0.0005735342080394,0.0004114961872498,0.0004017887016137,0.000184611727794,0.0067515050371487,0.0018541514873504,0.0020971372723579,0.0026574830214182,-0.2461059190031151,-0.0451713395638628,-0.042834890965732,0.0677570093457944,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,True,False,cvar
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,3,-0.0149094189206759,7.421146206987487e-05,-0.0489107002193729,-0.0615266946454842,0.9104361370716512,0.8981775244077047,0.0239664670079946,1.9470404984423677e-05,0.0,1.9470404984423677e-05,0.0007788161993769,107.0,0.0587879352783784,0.0,0.0,,True,True,True,0.0004248041659593,0.0002627661451697,0.0002530586595336,3.588168571392811e-05,0.0043181888759136,-0.0005791646738847,-0.0003361788888772,0.000224166860183,-0.2655763239875389,-0.0646417445482866,-0.0623052959501557,0.0482866043613706,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,False,False,cvar
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,3,-0.014918725627164,5.285293837151671e-05,-0.0478297918414076,-0.0615937324861685,0.8901869158878505,0.8726898233095804,0.0292653975387414,1.9470404984423677e-05,0.0,1.9470404984423677e-05,0.0007788161993769,178.33333333333334,0.0587624164269318,0.0001173708920187,0.0023474178403755,,True,True,True,0.0004154974594712,0.0002534594386816,0.0002437519530455,2.657497922579563e-05,0.0042511510352293,-0.0006462025145689,-0.0004032167295614,0.0001571290194988,-0.2453271028037382,-0.0443925233644859,-0.042056074766355,0.0685358255451713,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,False,False,cvar
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,3,-0.0149319233993689,7.928623076499485e-05,-0.0471674642836054,-0.0597790293395519,0.9049844236760124,0.8440828124682108,0.0221096699436505,3.8940809968847354e-05,0.0,3.8940809968847354e-05,0.0007788161993769,86.66666666666667,0.058980145479242,0.0,0.0,,True,True,True,0.0004022996872663,0.0002402616664767,0.0002305541808406,1.3377207020919685e-05,0.0060658541818459,0.0011685006320476,0.0014114864170551,0.0019718321661154,-0.2601246105919002,-0.0591900311526478,-0.056853582554517,0.0537383177570094,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,True,False,cvar
vanilla,vanilla,3,-0.0149453006063898,0.000188286546082,-0.046786576261123,-0.0617508615056673,0.9587227414330218,0.7458864947160085,0.0186567014704148,0.0,0.0,0.0,0.0,161.33333333333334,0.0597732980797688,0.0,0.0,,True,True,True,0.0003889224802454,0.0002268844594558,0.0002171769738197,0.0,0.0040940220157305,-0.0008033315340677,-0.0005603457490603,0.0,-0.3138629283489096,-0.1129283489096573,-0.1105919003115264,0.0,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,,,,,cvar
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,3,-0.0150083629414439,8.459960262788789e-05,-0.046761928871274,-0.060177806764841,0.9065420560747663,0.8940752943356832,0.0226037371903657,9.735202492211838e-05,9.735202492211838e-05,0.0,0.0015576323987538,216.0,0.0589052440471078,9.780907668231612e-05,0.001564945226917,,True,True,True,0.0003258601451913,0.0001638221244017,0.0001541146387656,-6.306233505407911e-05,0.0056670767565568,0.0007697232067584,0.0010127089917659,0.0015730547408262,-0.2616822429906542,-0.0607476635514019,-0.058411214953271,0.0521806853582553,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,False,False,cvar
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,3,-0.0150094171985983,0.0004430131367549,-0.0469811591009299,-0.0620692918697992,0.8956386292834891,0.7643075486024221,0.022338803547124,0.1604750778816199,0.1604750778816199,0.0,0.6666666666666666,69.66666666666667,0.0683303297073062,0.0819444444444444,0.6635367762128325,,True,True,True,0.0003248058880368,0.0001627678672472,0.0001530603816111,-6.411659220854384e-05,0.0037755916515986,-0.0011217618981997,-0.0008787761131922,-0.0003184303641319,-0.2507788161993769,-0.0498442367601246,-0.0475077881619937,0.0630841121495326,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,True,False,cvar
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,3,-0.0150178453574577,0.000244933996582,-0.0455145356555779,-0.0596427284181118,0.9338006230529596,1.0,0.0217716892560323,0.0001557632398753,0.0,0.0001557632398753,0.0023364485981308,32.333333333333336,0.0588677475786533,0.000215179968701,0.001564945226917,,True,True,True,0.0003163777291774,0.0001543397083878,0.0001446322227517,-7.254475106795513e-05,0.0062021551032861,0.0013048015534877,0.0015477873384952,0.0021081330875555,-0.2889408099688473,-0.088006230529595,-0.0856697819314641,0.0249221183800623,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,False,False,cvar
spot_delta_band,baseline,3,-0.0151624775802095,0.0001632422545448,-0.0471167468776305,-0.061190515756607,0.8481308411214954,0.597874661286672,0.0169031353046496,0.0,0.0,0.0,0.0,,,,,0.0333333333333333,True,True,True,0.0001717455064256,9.70748563607418e-06,0.0,-0.0002171769738197,0.0046543677647908,-0.0002429857850074,0.0,0.0005603457490603,-0.2032710280373831,-0.0023364485981308,0.0,0.1105919003115264,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,,,,,
spot_delta,baseline,3,-0.0151721850658456,0.0001258725450553,-0.0466232138375441,-0.0609475299715995,0.8457943925233645,0.6312080025672913,0.0247926302254199,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0001620380207896,0.0,-9.70748563607418e-06,-0.0002268844594558,0.0048973535497983,0.0,0.0002429857850074,0.0008033315340677,-0.2009345794392523,0.0,0.0023364485981308,0.1129283489096573,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,3,-0.0151986796408891,0.0001548281255077,-0.0478355720639228,-0.0627127140760421,0.9283489096573208,0.6552096704641978,0.0131177771836519,0.0014408099688473,0.0014408099688473,0.0,0.0350467289719626,57.333333333333336,0.0592134358935679,0.0,0.0,,True,True,True,0.0001355434457461,-2.6494575043519916e-05,-3.62020606795941e-05,-0.0002533790344993,0.0031321694453557,-0.0017651841044425,-0.0015221983194351,-0.0009618525703748,-0.2834890965732086,-0.0825545171339563,-0.0802180685358254,0.0303738317757009,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,True,False,cvar
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,3,-0.0152811957523226,0.000259709189417,-0.0468514391531546,-0.0608825671176115,0.9384735202492211,0.6183350880940756,0.0215010400861501,0.0,0.0,0.0,0.0,28.333333333333332,0.0592796670862784,0.0,0.0,,True,True,True,5.302733431259733e-05,-0.000109010686477,-0.0001187181721131,-0.0003358951459328,0.0049623164037863,6.496285398801399e-05,0.0003079486389954,0.0008682943880558,-0.2936137071651089,-0.0926791277258566,-0.0903426791277257,0.0202492211838006,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,True,False,cvar
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,3,-0.0153337434555093,0.0001083239923569,-0.0474088738361994,-0.0621541005869706,0.9182242990654204,0.8302345077196757,0.0183893013745546,0.0890381619937694,0.0890381619937694,0.0,0.3130841121495327,120.0,0.0627895030555649,0.0289123630672926,0.3020344287949921,,True,True,True,4.796311259269714e-07,-0.0001615583896636,-0.0001712658752997,-0.0003884428491195,0.0036907829344272,-0.001206570615371,-0.0009635848303635,-0.0004032390813032,-0.2733644859813082,-0.0724299065420559,-0.070093457943925,0.0404984423676013,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,False,False,cvar
unhedged,baseline,3,-0.0153342230866352,0.0002129871513216,-0.0499438782533009,-0.0658448835213979,0.6448598130841122,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0001620380207896,-0.0001717455064256,-0.0003889224802454,0.0,-0.0048973535497983,-0.0046543677647908,-0.0040940220157305,0.0,0.2009345794392523,0.2032710280373831,0.3138629283489096,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,3,-0.015835222788155,0.0007131183543446,-0.0487549556419253,-0.0629473651448885,0.9267912772585668,0.7542947133382162,0.0248782917236288,0.0006619937694704,0.0004283489096573,0.000233644859813,0.0085669781931464,63.0,0.0615013287288168,0.0012128325508607,0.0203442879499217,,True,True,True,-0.0005009997015198,-0.0006630377223094,-0.0006727452079455,-0.0008899221817652,0.0028975183765093,-0.0019998351732889,-0.0017568493882815,-0.0011965036392211,-0.2819314641744547,-0.0809968847352023,-0.0786604361370715,0.0319314641744549,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,False,False,cvar
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,3,-0.0160189016411701,0.0002150140416013,-0.0483807236577073,-0.063530063877503,0.8940809968847353,1.0,0.0283998201290766,0.094119937694704,0.0889797507788162,0.0051401869158878,0.4330218068535825,256.0,0.0668698971407088,0.0330007824726134,0.4280125195618153,,True,True,True,-0.0006846785545349,-0.0008467165753245,-0.0008564240609606,-0.0010736010347803,0.0023148196438948,-0.0025825339059035,-0.002339548120896,-0.0017792023718357,-0.249221183800623,-0.0482866043613707,-0.0459501557632399,0.0646417445482865,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,False,False,cvar
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,3,-0.0162702736755212,0.0013674688312991,-0.0503693811595439,-0.0659330015381177,0.8995327102803738,0.7027284999688467,0.0274731218814849,0.0419197819314641,0.0419003115264797,1.9470404984423677e-05,0.2087227414330218,111.33333333333331,0.0620422676492173,0.0023278560250391,0.0391236306729264,,True,True,True,-0.0009360505888859,-0.0010980886096755,-0.0011077960953116,-0.0013249730691313,-8.811801671981812e-05,-0.0049854715665181,-0.0047424857815106,-0.0041821400324503,-0.2546728971962616,-0.0537383177570093,-0.0514018691588784,0.0591900311526479,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,True,False,cvar
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,3,-0.0162913979341586,0.0013758527390079,-0.0488697899505496,-0.0644301896293958,0.9221183800623052,0.9350000023841858,0.0377692071100076,0.0544003115264797,0.0522780373831775,0.0021222741433021,0.4182242990654206,24.0,0.0677758500293948,0.0700508607198748,0.3333333333333333,,True,True,True,-0.0009571748475233,-0.0011192128683129,-0.001128920353949,-0.0013460973277688,0.0014146938920021,-0.0034826596577962,-0.0032396738727887,-0.0026793281237284,-0.277258566978193,-0.0763239875389407,-0.0739875389408099,0.0366043613707165,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,True,False,cvar
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,3,-0.01641629387935,0.0016115415578394,-0.048220301605761,-0.0636535125474135,0.9221183800623054,0.6667341987291971,0.0337371627489725,0.0739096573208722,0.0739096573208722,0.0,0.3333333333333333,258.3333333333333,0.0623847455461108,0.009839593114241,0.149452269170579,,True,True,True,-0.0010820707927147,-0.0012441088135043,-0.0012538162991404,-0.0014709932729601,0.0021913709739843,-0.0027059825758139,-0.0024629967908064,-0.0019026510417461,-0.2772585669781932,-0.0763239875389408,-0.07398753894081,0.0366043613707164,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,True,False,cvar
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,3,-0.017171612009406,0.0019391418436939,-0.0475367368509372,-0.0623193892339865,0.957165109034268,1.0,0.0520172386119763,0.1047313084112149,0.1047313084112149,0.0,0.8387850467289719,343.3333333333333,0.0760014406898451,0.1303599374021909,0.8865414710485133,,True,True,True,-0.0018373889227708,-0.0019994269435604,-0.0020091344291965,-0.0022263114030162,0.0035254942874113,-0.0013718592623869,-0.0011288734773794,-0.0005685277283191,-0.3123052959501557,-0.1113707165109034,-0.1090342679127726,0.0015576323987538,XLK,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLK_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,False,False,cvar
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,3,-0.010139735105137,0.0008363404411612,-0.03327399569874,-0.0492660937209924,0.8450704225352114,0.8499835332234701,0.0344406863053639,0.0011737089201877,0.0011737089201877,0.0,0.0093896713615023,395.0,0.0424248446346957,0.0004323899371069,0.0039308176100628,,True,True,True,0.0002515924473603,0.0002551286791761,0.000246500596404,0.0001887974018851,0.0056196277340253,0.0019173634548981,0.0019395525256792,0.0029388976593812,-0.2762128325508608,-0.0477308294209704,-0.0469483568075118,0.0993740219092329,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,False,False,cvar
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,3,-0.0101750148460268,0.000627998934053,-0.0337037995147208,-0.0498260234793027,0.9006259780907668,0.911963939666748,0.0218319448952873,0.0003325508607198,0.0001173708920187,0.000215179968701,0.001564945226917,237.33333333333337,0.0423913663950508,7.861635220125786e-05,0.0007861635220125,,True,True,True,0.0002163127064704,0.0002198489382863,0.0002112208555142,0.0001535176609953,0.0050596979757149,0.0013574336965878,0.0013796227673689,0.0023789679010709,-0.3317683881064163,-0.1032863849765258,-0.1025039123630673,0.0438184663536774,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,False,False,cvar
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,3,-0.0103205693885684,0.0008012122787444,-0.0340554434806108,-0.0522148981690406,0.9295774647887324,0.9041606585184732,0.0148517821605006,0.0003129890453834,0.0,0.0003129890453834,0.0007824726134585,131.0,0.0427547618132611,0.0005896226415094,0.0023584905660377,,True,True,True,7.07581639289856e-05,7.429439574480057e-05,6.566631297270399e-05,7.963118453821125e-06,0.002670823285977,-0.00103144099315,-0.001009251922369,-9.906788667045365e-06,-0.3607198748043818,-0.1322378716744914,-0.1314553990610328,0.0148669796557119,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,False,False,cvar
vanilla,vanilla,3,-0.0103285325070222,0.0008239944846684,-0.0342092152374486,-0.0522049913803736,0.9444444444444444,0.687472383181254,0.0173668004572391,0.0,0.0,0.0,0.0,82.0,0.0431905635011692,0.0,0.0,,True,True,True,6.279504547516447e-05,6.633127729097944e-05,5.7703194518882867e-05,0.0,0.002680730074644,-0.001021534204483,-0.0009993451337019,0.0,-0.3755868544600937,-0.1471048513302033,-0.1463223787167448,0.0,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,,,,,cvar
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,3,-0.0103350654244422,0.0009478835284062,-0.034046074685951,-0.0522129523257414,0.9107981220657276,0.7545043627421061,0.0143014459560314,0.0062793427230046,0.0060446009389671,0.0002347417840375,0.0758998435054773,160.33333333333334,0.042900476384287,0.0,0.0,,True,True,True,5.626212805509567e-05,5.979835987091065e-05,5.117027709881407e-05,-6.532917420068798e-06,0.0026727691292762,-0.0010294951498508,-0.0010073060790697,-7.96094536781311e-06,-0.3419405320813771,-0.1134585289514866,-0.1126760563380281,0.0336463223787166,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,True,False,cvar
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,3,-0.0103495931252837,0.0007474298834995,-0.0347108313192923,-0.052954771866401,0.9507042253521126,0.6355605920155843,0.0097268394504984,3.912363067292645e-05,0.0,3.912363067292645e-05,0.0007824726134585,4.333333333333333,0.0428272839915007,0.0,0.0,,True,True,True,4.173442721366882e-05,4.5270659029483795e-05,3.664257625738722e-05,-2.1060618261495648e-05,0.0019309495886166,-0.0017713146905104,-0.0017491256197293,-0.0007497804860274,-0.3818466353677621,-0.1533646322378716,-0.1525821596244131,-0.0062597809076683,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,True,False,cvar
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,3,-0.0103576403732101,0.0008040175976171,-0.0341565860435366,-0.0528664092222849,0.9561815336463224,0.6355149547259012,0.0145138256872693,9.780907668231612e-05,9.780907668231612e-05,0.0,0.0007824726134585,150.66666666666666,0.0428236275971662,0.0001179245283018,0.0007861635220125,,True,True,True,3.368717928727526e-05,3.722341110309023e-05,2.8595328330993652e-05,-2.9107866187889218e-05,0.0020193122327327,-0.0016829520463943,-0.0016607629756132,-0.0006614178419113,-0.3873239436619717,-0.1588419405320813,-0.1580594679186228,-0.0117370892018779,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,True,False,cvar
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,3,-0.0103758042678236,0.0009271378567534,-0.0340694583331545,-0.0524765104055404,0.9092331768388108,0.632030169169108,0.011149668910851,0.000215179968701,0.0,0.000215179968701,0.0007824726134585,182.33333333333337,0.0426550208558709,7.861635220125786e-05,0.0015723270440251,,True,True,True,1.5523284673690796e-05,1.9059516489505768e-05,1.0431433717409191e-05,-4.7271760801473675e-05,0.0024092110494772,-0.0012930532296498,-0.0012708641588687,-0.0002715190251668,-0.3403755868544601,-0.1118935837245697,-0.1111111111111111,0.0352112676056336,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,False,False,cvar
spot_delta_band,baseline,3,-0.0103862357015411,0.0010499810787182,-0.0329081366459528,-0.0512056462466716,0.7981220657276995,0.5876089731852213,0.0172807946801185,0.0,0.0,0.0,0.0,,,,,0.02,True,True,True,5.0918509562816044e-06,8.628082772096576e-06,0.0,-5.7703194518882867e-05,0.003680075208346,-2.2189070781074297e-05,0.0,0.0009993451337019,-0.2292644757433489,-0.0007824726134585,0.0,0.1463223787167448,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,,,,,
unhedged,baseline,3,-0.0103913275524973,0.0008373539293764,-0.0358633796374003,-0.0548857214550177,0.5688575899843505,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,3.536231815814972e-06,-5.0918509562816044e-06,-6.279504547516447e-05,0.0,-0.0037022642791271,-0.003680075208346,-0.002680730074644,0.0,0.2284820031298904,0.2292644757433489,0.3755868544600937,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,,,,,
spot_delta,baseline,3,-0.0103948637843132,0.0010225146521987,-0.0331113596136371,-0.0511834571758906,0.797339593114241,0.60760897397995,0.0221494951595862,0.0,0.0,0.0,0.0,,,,,,True,True,True,-3.536231815814972e-06,0.0,-8.628082772096576e-06,-6.633127729097944e-05,0.0037022642791271,0.0,2.2189070781074297e-05,0.001021534204483,-0.2284820031298904,0.0,0.0007824726134585,0.1471048513302033,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,3,-0.0104481019079685,0.0008343413913461,-0.03495605631421,-0.0540321630736192,0.9593114241001564,0.7489361564318339,0.0085869229709108,0.0010367762128325,0.0,0.0010367762128325,0.0023474178403755,4.0,0.042902782440988,0.0002948113207547,0.0007861635220125,,True,True,True,-5.6774355471134186e-05,-5.3238123655319214e-05,-6.186620642741579e-05,-0.0001195694009462,0.0008535583813985,-0.0028487058977286,-0.0028265168269475,-0.0018271716932455,-0.3904538341158059,-0.1619718309859155,-0.1611893583724569,-0.0148669796557121,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,True,False,cvar
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,3,-0.0104656542340914,0.0008134018008665,-0.0355080406491955,-0.0537330408891042,0.8998435054773083,0.3967068096001943,0.0100179195093611,0.0,0.0,0.0,0.0,50.666666666666664,0.0431648502056486,0.0,0.0,,True,True,True,-7.432668159405333e-05,-7.079044977823835e-05,-7.941853255033493e-05,-0.0001371217270692,0.0011526805659135,-0.0025495837132136,-0.0025273946424325,-0.0015280495087305,-0.3309859154929577,-0.1025039123630673,-0.1017214397496087,0.044600938967136,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,True,False,cvar
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,3,-0.0104701525221268,0.000855298910965,-0.0343568089107672,-0.0527297382553418,0.9131455399061034,0.834228495756785,0.0212933092067639,9.780907668231612e-05,9.780907668231612e-05,0.0,0.0007824726134585,74.0,0.0437468953754565,0.0001375786163522,0.0015723270440251,,True,True,True,-7.882496962944609e-05,-7.528873781363112e-05,-8.391682058572769e-05,-0.0001416200151046,0.0021559831996758,-0.0015462810794512,-0.0015240920086701,-0.0005247468749682,-0.3442879499217528,-0.1158059467918624,-0.1150234741784038,0.0312989045383409,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,False,False,cvar
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,3,-0.0105675384402275,0.0008048886114227,-0.035813241576155,-0.0546413101255893,0.8849765258215961,0.2904026657342911,0.0108756415235499,0.0,0.0,0.0,0.0,2.3333333333333335,0.0432032154477201,0.0,0.0,,True,True,True,-0.0001762108877301,-0.0001726746559143,-0.0001813027386864,-0.0002390059332052,0.0002444113294283,-0.0034578529496987,-0.0034356638789176,-0.0024363187452157,-0.3161189358372456,-0.0876369327073551,-0.0868544600938966,0.0594679186228481,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,True,False,cvar
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,3,-0.010598157842954,0.0009008852644091,-0.0352243368203441,-0.0530251475671927,0.9209702660406884,0.6279726525147756,0.0205525439232587,1.9561815336463226e-05,1.9561815336463226e-05,0.0,0.0007824726134585,33.0,0.0439793820178382,0.001316823899371,0.0511006289308176,,True,True,True,-0.0002068302904566,-0.0002032940586407,-0.0002119221414128,-0.0002696253359317,0.001860573887825,-0.0018416903913021,-0.001819501320521,-0.000820156186819,-0.352112676056338,-0.1236306729264475,-0.122848200312989,0.0234741784037557,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLV_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,False,False,cvar
